candidate_id,session_date,calendar_dte,target_credit,modeled_fill_ns,entry_model,frozen_baseline_fill_ns,frozen_baseline_credit,baseline_entry_verified,events,valid_events,fresh_seconds,stale_events,unmatched_events,invalid_events,locked_events,trade_events,first_mid,last_mid,median_mid,median_width,updates_per_second,bid_min,bid_max,ask_min,ask_max,bid_target_seconds,bid_target_crossings,mid_target_seconds,mid_target_crossings,ask_target_seconds,ask_target_crossings,marketable_seconds,plausible_seconds,marketable_fraction,plausible_fraction,entry_credit_crossings,around_entry_first_mid,around_entry_last_mid,around_entry_median_mid,plus_5s_mid,plus_15s_mid,plus_30s_mid,plus_60s_mid,plus_120s_mid,plus_300s_mid
1381,2023-10-16,3,6.0,,hypothetical_midpoint,1697463060000000000,6.100000000000006,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.299999999999997,6.150000000000006,6.6499999999999915,,,,,,
1382,2023-10-16,3,7.0,,hypothetical_midpoint,1697463060000000000,6.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.5,6.599999999999994,7.299999999999983,,,,,,
1413,2023-10-31,2,5.0,,hypothetical_midpoint,1698759060000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.899999999999999,5.0,4.900000000000006,,,,,,
1414,2023-10-31,2,6.0,,hypothetical_midpoint,1698759060000000000,6.049999999999966,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.5,6.34999999999998,6.849999999999994,,,,,,
1415,2023-10-31,2,7.0,,hypothetical_midpoint,1698759060000000000,7.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.299999999999997,7.050000000000011,6.750000000000007,,,,,,
1416,2023-10-31,3,5.0,,hypothetical_midpoint,1698759060000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.699999999999989,5.0,5.050000000000011,,,,,,
1417,2023-10-31,3,6.0,,hypothetical_midpoint,1698759060000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.900000000000006,5.200000000000003,6.0,,,,,,
1418,2023-10-31,3,7.0,,hypothetical_midpoint,1698759060000000000,6.999999999999955,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.099999999999994,7.049999999999983,6.900000000000006,,,,,,
1419,2023-11-01,2,5.0,,hypothetical_midpoint,1698845460000000000,5.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.25,5.050000000000011,4.900000000000006,,,,,,
1420,2023-11-01,2,6.0,,hypothetical_midpoint,1698845460000000000,5.999999999999955,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.7999999999999545,9.550000000000011,9.849999999999966,,,,,,
1421,2023-11-01,2,7.0,,hypothetical_midpoint,1698845460000000000,6.850000000000034,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.150000000000006,6.900000000000006,6.900000000000006,,,,,,
1449,2023-11-14,2,5.0,,hypothetical_midpoint,1699972260000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,5.0,5.150000000000006,,,,,,
1450,2023-11-14,2,6.0,,hypothetical_midpoint,1699972260000000000,6.099999999999977,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.200000000000003,6.149999999999999,6.150000000000013,,,,,,
1451,2023-11-14,2,7.0,,hypothetical_midpoint,1699972260000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.75,7.0,6.875,,,,,,
1479,2023-11-29,2,5.0,,hypothetical_midpoint,1701268260000000000,5.150000000000003,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.699999999999996,5.200000000000003,5.049999999999997,,,,,,
1480,2023-11-29,2,6.0,,hypothetical_midpoint,1701268260000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.300000000000004,6.000000000000007,6.099999999999994,,,,,,
1481,2023-11-29,2,7.0,,hypothetical_midpoint,1701268260000000000,7.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.049999999999983,7.050000000000011,6.950000000000003,,,,,,
1482,2023-12-01,3,5.0,,hypothetical_midpoint,1701441060000000000,4.849999999999992,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,4.899999999999999,4.950000000000003,,,,,,
1483,2023-12-01,3,6.0,,hypothetical_midpoint,1701441060000000000,6.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,6.049999999999997,5.949999999999996,,,,,,
1484,2023-12-01,3,7.0,,hypothetical_midpoint,1701441060000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.249999999999993,7.0,6.649999999999999,,,,,,
1509,2023-12-12,2,5.0,,hypothetical_midpoint,1702391460000000000,4.949999999999986,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.049999999999997,4.999999999999993,5.100000000000001,,,,,,
1510,2023-12-12,2,6.0,,hypothetical_midpoint,1702391460000000000,5.7999999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.6499999999999915,5.8500000000000085,5.500000000000007,,,,,,
1511,2023-12-12,2,7.0,,hypothetical_midpoint,1702391460000000000,6.900000000000017,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.650000000000006,6.950000000000017,7.0,,,,,,
1536,2023-12-27,2,5.0,,hypothetical_midpoint,1703687460000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.049999999999997,5.0,5.149999999999999,,,,,,
1537,2023-12-27,2,6.0,,hypothetical_midpoint,1703687460000000000,5.7999999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,5.850000000000001,5.75,,,,,,
1538,2023-12-27,2,7.0,,hypothetical_midpoint,1703687460000000000,7.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,8.749999999999986,7.050000000000011,7.499999999999986,,,,,,
1539,2024-01-02,2,5.0,,hypothetical_midpoint,1704205860000000000,4.650000000000003,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,4.700000000000003,5.299999999999997,,,,,,
1540,2024-01-02,2,6.0,,hypothetical_midpoint,1704205860000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.25,6.0,6.300000000000004,,,,,,
1541,2024-01-02,2,7.0,,hypothetical_midpoint,1704205860000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.799999999999997,7.0,7.450000000000003,,,,,,
1542,2024-01-02,3,5.0,,hypothetical_midpoint,1704205860000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,5.0,5.125,,,,,,
1543,2024-01-02,3,6.0,,hypothetical_midpoint,1704205860000000000,5.7,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.050000000000011,5.75,6.349999999999994,,,,,,
1544,2024-01-02,3,7.0,,hypothetical_midpoint,1704205860000000000,6.7999999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,6.849999999999994,6.900000000000006,,,,,,
1569,2024-01-19,3,5.0,,hypothetical_midpoint,1705674660000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,5.0,4.600000000000001,,,,,,
1570,2024-01-19,3,6.0,,hypothetical_midpoint,1705674660000000000,6.0499999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.600000000000001,6.099999999999994,5.399999999999999,,,,,,
1571,2024-01-19,3,7.0,,hypothetical_midpoint,1705674660000000000,6.7,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.749999999999993,6.75,6.450000000000003,,,,,,
1602,2024-01-31,2,5.0,,hypothetical_midpoint,1706711460000000000,4.7999999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.900000000000006,4.8500000000000085,4.900000000000006,,,,,,
1603,2024-01-31,2,6.0,,hypothetical_midpoint,1706711460000000000,5.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.25,5.950000000000003,6.199999999999989,,,,,,
1604,2024-01-31,2,7.0,,hypothetical_midpoint,1706711460000000000,6.950000000000057,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.5,7.000000000000028,8.200000000000003,,,,,,
1605,2024-02-02,3,5.0,,hypothetical_midpoint,1706884260000000000,4.900000000000017,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.3500000000000085,4.95000000000001,5.050000000000004,,,,,,
1606,2024-02-02,3,6.0,,hypothetical_midpoint,1706884260000000000,6.0499999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.399999999999999,5.650000000000006,5.700000000000003,,,,,,
1607,2024-02-02,3,7.0,,hypothetical_midpoint,1706884260000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,8.400000000000006,7.0,7.0,,,,,,
1632,2024-02-13,2,5.0,,hypothetical_midpoint,1707834660000000000,5.050000000000009,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.100000000000001,5.100000000000001,4.900000000000006,,,,,,
1633,2024-02-13,2,6.0,,hypothetical_midpoint,1707834660000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.25,6.0,6.550000000000004,,,,,,
1634,2024-02-13,2,7.0,,hypothetical_midpoint,1707834660000000000,6.7,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,9.399999999999977,6.75,9.200000000000017,,,,,,
1659,2024-02-28,2,5.0,,hypothetical_midpoint,1709130660000000000,4.999999999999997,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.950000000000003,5.049999999999997,4.699999999999996,,,,,,
1660,2024-02-28,2,6.0,,hypothetical_midpoint,1709130660000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.75,6.0,6.650000000000006,,,,,,
1661,2024-02-28,2,7.0,,hypothetical_midpoint,1709130660000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.700000000000003,7.0,7.949999999999989,,,,,,
1662,2024-03-01,3,5.0,,hypothetical_midpoint,1709303460000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.899999999999999,5.0,5.0,,,,,,
1663,2024-03-01,3,6.0,,hypothetical_midpoint,1709303460000000000,5.950000000000014,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.5,6.000000000000007,5.650000000000006,,,,,,
1664,2024-03-01,3,7.0,,hypothetical_midpoint,1709303460000000000,7.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.599999999999994,7.050000000000011,6.75,,,,,,
1689,2024-03-12,2,5.0,,hypothetical_midpoint,1710250260000000000,4.900000000000046,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.8999999999999915,4.950000000000017,5.8500000000000085,,,,,,
1690,2024-03-12,2,6.0,,hypothetical_midpoint,1710250260000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.549999999999997,6.000000000000014,6.150000000000006,,,,,,
1691,2024-03-12,2,7.0,,hypothetical_midpoint,1710250260000000000,6.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.200000000000003,6.950000000000003,6.1000000000000085,,,,,,
1719,2024-03-26,2,5.0,,hypothetical_midpoint,1711459860000000000,5.100000000000006,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.649999999999999,5.149999999999999,5.149999999999999,,,,,,
1720,2024-03-26,2,6.0,,hypothetical_midpoint,1711459860000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.999999999999986,6.0,6.3500000000000085,,,,,,
1721,2024-03-26,2,7.0,,hypothetical_midpoint,1711459860000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.099999999999994,7.0,7.099999999999994,,,,,,
1722,2024-04-01,2,5.0,,hypothetical_midpoint,1711978260000000000,4.950000000000014,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.400000000000006,5.000000000000007,6.0,,,,,,
1723,2024-04-01,2,6.0,,hypothetical_midpoint,1711978260000000000,5.600000000000006,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.850000000000001,5.649999999999999,4.950000000000003,,,,,,
1724,2024-04-01,2,7.0,,hypothetical_midpoint,1711978260000000000,7.049999999999966,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.450000000000003,7.099999999999994,6.549999999999997,,,,,,
1725,2024-04-01,3,5.0,,hypothetical_midpoint,1711978260000000000,5.050000000000009,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.500000000000007,5.1000000000000085,5.349999999999994,,,,,,
1726,2024-04-01,3,6.0,,hypothetical_midpoint,1711978260000000000,5.949999999999972,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.400000000000006,5.999999999999986,6.100000000000001,,,,,,
1727,2024-04-01,3,7.0,,hypothetical_midpoint,1711978260000000000,7.150000000000017,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,7.200000000000003,7.0,,,,,,
1758,2024-04-15,2,5.0,,hypothetical_midpoint,1713187860000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,5.0,5.299999999999997,,,,,,
1759,2024-04-15,2,6.0,,hypothetical_midpoint,1713187860000000000,6.099999999999977,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.000000000000014,6.1499999999999915,5.950000000000003,,,,,,
1760,2024-04-15,2,7.0,,hypothetical_midpoint,1713187860000000000,6.900000000000017,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.8500000000000085,5.849999999999994,6.550000000000011,,,,,,
1761,2024-04-15,3,5.0,,hypothetical_midpoint,1713187860000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.5,5.000000000000014,4.5,,,,,,
1762,2024-04-15,3,6.0,,hypothetical_midpoint,1713187860000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.099999999999994,6.0,6.1499999999999915,,,,,,
1763,2024-04-15,3,7.0,,hypothetical_midpoint,1713187860000000000,6.849999999999977,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.800000000000011,6.8999999999999915,6.025000000000006,,,,,,
1794,2024-04-30,2,5.0,,hypothetical_midpoint,1714483860000000000,4.900000000000017,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.900000000000006,4.950000000000003,4.800000000000011,,,,,,
1795,2024-04-30,2,6.0,,hypothetical_midpoint,1714483860000000000,5.950000000000029,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.549999999999997,6.000000000000014,6.5,,,,,,
1796,2024-04-30,2,7.0,,hypothetical_midpoint,1714483860000000000,6.949999999999972,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.800000000000011,7.0,6.8500000000000085,,,,,,
1797,2024-04-30,3,5.0,,hypothetical_midpoint,1714483860000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.000000000000014,5.0,4.900000000000006,,,,,,
1798,2024-04-30,3,6.0,,hypothetical_midpoint,1714483860000000000,5.7999999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.450000000000003,5.8500000000000085,5.400000000000006,,,,,,
1799,2024-04-30,3,7.0,,hypothetical_midpoint,1714483860000000000,6.850000000000034,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.850000000000023,7.549999999999983,7.400000000000006,,,,,,
1800,2024-05-01,2,5.0,,hypothetical_midpoint,1714570260000000000,5.0499999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.3500000000000085,5.1000000000000085,4.799999999999983,,,,,,
1801,2024-05-01,2,6.0,,hypothetical_midpoint,1714570260000000000,5.900000000000017,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.3500000000000085,5.950000000000003,5.799999999999997,,,,,,
1802,2024-05-01,2,7.0,,hypothetical_midpoint,1714570260000000000,6.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.400000000000006,6.949999999999989,7.200000000000017,,,,,,
1830,2024-05-14,2,5.0,,hypothetical_midpoint,1715693460000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.200000000000003,5.700000000000003,5.150000000000006,,,,,,
1831,2024-05-14,2,6.0,,hypothetical_midpoint,1715693460000000000,5.999999999999983,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.199999999999989,6.049999999999983,6.199999999999989,,,,,,
1832,2024-05-14,2,7.0,,hypothetical_midpoint,1715693460000000000,7.049999999999966,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.400000000000006,7.09999999999998,7.300000000000026,,,,,,
1860,2024-05-31,3,5.0,,hypothetical_midpoint,1717162260000000000,4.850000000000006,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.5,4.900000000000006,4.5,,,,,,
1861,2024-05-31,3,6.0,,hypothetical_midpoint,1717162260000000000,6.249999999999955,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.349999999999994,6.299999999999983,6.650000000000006,,,,,,
1862,2024-05-31,3,7.0,,hypothetical_midpoint,1717162260000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,7.0,6.999999999999993,,,,,,
1863,2024-06-03,2,5.0,,hypothetical_midpoint,1717421460000000000,4.849999999999992,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.149999999999999,4.899999999999999,5.100000000000001,,,,,,
1864,2024-06-03,2,6.0,,hypothetical_midpoint,1717421460000000000,5.849999999999977,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.100000000000001,5.8999999999999915,6.150000000000006,,,,,,
1865,2024-06-03,2,7.0,,hypothetical_midpoint,1717421460000000000,7.2,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.700000000000003,7.250000000000014,7.099999999999994,,,,,,
1866,2024-06-03,3,5.0,,hypothetical_midpoint,1717421460000000000,4.850000000000006,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.449999999999996,4.899999999999999,4.774999999999995,,,,,,
1867,2024-06-03,3,6.0,,hypothetical_midpoint,1717421460000000000,6.0499999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.400000000000006,5.049999999999997,5.950000000000003,,,,,,
1868,2024-06-03,3,7.0,,hypothetical_midpoint,1717421460000000000,6.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.250000000000014,6.949999999999974,8.000000000000007,,,,,,
1896,2024-06-14,3,5.0,,hypothetical_midpoint,1718371860000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.549999999999997,5.0,5.149999999999999,,,,,,
1897,2024-06-14,3,6.0,,hypothetical_midpoint,1718371860000000000,5.900000000000003,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.650000000000006,5.950000000000003,5.599999999999994,,,,,,
1898,2024-06-14,3,7.0,,hypothetical_midpoint,1718371860000000000,7.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.150000000000006,7.049999999999997,7.200000000000003,,,,,,
1923,2024-06-28,3,5.0,,hypothetical_midpoint,1719581460000000000,4.849999999999992,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.800000000000004,4.899999999999999,4.899999999999999,,,,,,
1924,2024-06-28,3,6.0,,hypothetical_midpoint,1719581460000000000,5.7999999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.850000000000001,5.849999999999994,5.799999999999997,,,,,,
1925,2024-06-28,3,7.0,,hypothetical_midpoint,1719581460000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.049999999999983,7.0,6.950000000000003,,,,,,
1956,2024-07-15,2,5.0,,hypothetical_midpoint,1721050260000000000,4.850000000000006,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.000000000000007,4.900000000000006,4.8500000000000085,,,,,,
1957,2024-07-15,2,6.0,,hypothetical_midpoint,1721050260000000000,5.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.75,5.950000000000003,5.749999999999986,,,,,,
1958,2024-07-15,2,7.0,,hypothetical_midpoint,1721050260000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.349999999999994,7.0,7.299999999999997,,,,,,
1959,2024-07-15,3,5.0,,hypothetical_midpoint,1721050260000000000,4.999999999999983,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.050000000000011,5.049999999999997,5.799999999999983,,,,,,
1960,2024-07-15,3,6.0,,hypothetical_midpoint,1721050260000000000,5.900000000000017,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.3999999999999915,5.950000000000003,5.999999999999986,,,,,,
1961,2024-07-15,3,7.0,,hypothetical_midpoint,1721050260000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.599999999999994,7.0,8.149999999999991,,,,,,
1998,2024-07-31,2,5.0,,hypothetical_midpoint,1722432660000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.549999999999997,5.0,5.099999999999994,,,,,,
1999,2024-07-31,2,6.0,,hypothetical_midpoint,1722432660000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.099999999999994,6.0,6.0,,,,,,
2000,2024-07-31,2,7.0,,hypothetical_midpoint,1722432660000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.5,7.0,6.0,,,,,,
2025,2024-08-16,3,5.0,,hypothetical_midpoint,1723815060000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.0,5.0,5.0,,,,,,
2026,2024-08-16,3,6.0,,hypothetical_midpoint,1723815060000000000,5.850000000000006,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,3.5999999999999943,5.899999999999999,4.100000000000001,,,,,,
2027,2024-08-16,3,7.0,,hypothetical_midpoint,1723815060000000000,6.950000000000029,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.799999999999983,7.000000000000014,6.700000000000003,,,,,,
2058,2024-08-28,2,5.0,,hypothetical_midpoint,1724851860000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.599999999999994,5.0,6.724999999999994,,,,,,
