calendar_dte,target_credit,exit_target,slippage,mode,trades,win_rate,target_hit_rate,avg_pnl,median_pnl,total_pnl,profit_factor,avg_return_on_max_risk,worst_trade,max_drawdown,longest_losing_streak,missing_next_minute
2,5.0,3.0,0.05,touch,643,0.8662519440124417,0.8678071539657853,3067.9575738724748,4247.040000000001,1972696.7200000084,3.4597076106400353,0.3019596225908607,-10652.959999999943,50012.159999999974,3,0
2,5.0,3.0,0.1,next_minute,643,0.6034214618973561,0.8304821150855366,-277.4545567651592,1047.0400000000013,-178403.27999999694,0.8707835731277693,-0.026422454800341333,-10752.959999999941,211308.87999999683,7,21
2,5.0,3.0,0.1,persist_2,643,0.71850699844479,0.7076205287713841,678.8440435458813,3947.0399999999777,436496.72000000183,1.2516214457929975,0.06618676447438733,-10752.959999999941,110565.11999999985,6,0
2,5.0,3.0,0.1,persist_3,643,0.6936236391912908,0.6827371695178849,343.85181959564744,3947.0400000000063,221096.72000000157,1.1174994437958365,0.03392221485239332,-10952.95999999993,122700.63999999987,6,0
2,5.0,3.0,0.1,touch,643,0.8615863141524106,0.8631415241057543,2875.344821150858,4147.0399999999945,1848846.7200000077,3.193270351084281,0.2802544791946466,-10752.959999999941,51912.159999999974,3,0
2,5.0,3.0,0.15,next_minute,643,0.5925349922239502,0.8273716951788491,-418.82314152410424,847.040000000027,-269303.2799999989,0.8140973797010042,-0.03980154923579149,-10852.959999999943,299208.87999999867,7,22
2,5.0,3.0,0.15,persist_2,643,0.7091757387247278,0.6982892690513219,450.8502643856926,3847.0399999999854,289896.7200000003,1.1594193730065823,0.04354054632744828,-10852.959999999943,146177.83999999994,6,0
2,5.0,3.0,0.15,persist_3,643,0.6842923794712286,0.6734059097978227,83.19863141524193,3847.0400000000136,53496.72000000061,1.0271791373684764,0.008457808373708731,-11052.959999999932,140677.84000000003,6,0
2,5.0,3.0,0.15,touch,643,0.8600311041990669,0.8615863141524106,2752.0166718507,4047.039999999988,1769546.7200000049,3.0468631017294876,0.2657505940701867,-10852.959999999943,54912.16000000009,3,0
2,5.0,3.0,0.25,next_minute,643,0.5629860031104199,0.8258164852255054,-742.4623328149285,547.0400000000227,-477403.27999999863,0.6940961396300203,-0.06965436031950882,-11052.959999999943,500461.83999999845,7,20
2,5.0,3.0,0.25,persist_2,643,0.702954898911353,0.6920684292379471,84.13175738724854,3547.0400000000654,54096.72000000107,1.028360525509104,0.008090372574402253,-11052.959999999943,217960.3999999997,6,0
2,5.0,3.0,0.25,persist_3,643,0.6780715396578538,0.6671850699844479,-248.6054121306364,3647.039999999971,-159853.27999999863,0.9223603417244477,-0.023098906996661474,-11252.95999999993,254081.2799999992,6,0
2,5.0,3.0,0.25,touch,643,0.8553654743390358,0.8569206842923794,2437.708740279937,3747.0400000000254,1567446.720000004,2.7069464398519045,0.23095951183049557,-11052.959999999943,64253.600000000035,3,0
2,6.0,0.5,0.0,next_minute,643,0.5178849144634525,0.49922239502332816,1269.3572628304823,1047.0399999999943,816196.7199999999,1.360858771282005,0.15590830867447697,-10252.959999999988,121853.6000000001,8,16
2,6.0,0.5,0.0,persist_2,643,0.47900466562986005,0.43390357698289267,1208.5485536547433,-3552.9599999999823,777096.7199999997,1.312904911778246,0.14805898866116438,-10252.959999999988,114153.6000000001,12,0
2,6.0,0.5,0.0,persist_3,643,0.47433903576982894,0.4199066874027994,1155.4381337480559,-3552.9600000001137,742946.7200000002,1.2975058873549663,0.14137530091367925,-10252.959999999988,112653.60000000011,12,0
2,6.0,0.5,0.0,touch,643,0.5598755832037325,0.5241057542768274,2728.688522550545,10647.03999999999,1754546.7200000056,1.8287157234922213,0.3368521957301423,-10252.959999999988,113703.60000000015,8,0
